date,Return,Param_VaR,HS_VaR,FHS_VaR,ES_975,Regime,Ex_Param,Ex_HS,Ex_FHS
2006-02-28,-0.0095010886257713,0.014892753594966595,0.014030318260190832,0.012550626318940992,0.01486033709066527,Pre-GFC,0,0,0
2006-03-01,0.0088902677654296,0.014911046661415154,0.014030318260190832,0.013869599485145554,0.01486033709066527,Pre-GFC,0,0,0
2006-03-02,-7.725129772151451e-05,0.014856170640654828,0.014030318260190832,0.01442267992625566,0.01486033709066527,Pre-GFC,0,0,0
2006-03-03,-0.0046382652702671,0.014894062909108706,0.014030318260190832,0.01374668087552816,0.01486033709066527,Pre-GFC,0,0,0
2006-03-06,-0.0045821452540442,0.014902725616477182,0.014030318260190832,0.013596323129944061,0.01486033709066527,Pre-GFC,0,0,0
2006-03-07,-0.0015604041750862,0.014773425702308694,0.014030318260190832,0.013453763753453465,0.01486033709066527,Pre-GFC,0,0,0
2006-03-08,0.0021099007415026,0.014773587711915687,0.014030318260190832,0.013030399440922057,0.01486033709066527,Pre-GFC,0,0,0
2006-03-09,-0.0067062380417093,0.014769220538982579,0.014030318260190832,0.012656515547053247,0.01486033709066527,Pre-GFC,0,0,0
2006-03-10,0.0094991288153352,0.014791623022967016,0.014030318260190832,0.013233102026962852,0.01486033709066527,Pre-GFC,0,0,0
2006-03-13,0.0018664437939635,0.01469948970558461,0.014030318260190832,0.01418207587388028,0.01486033709066527,Pre-GFC,0,0,0
2006-03-14,0.0104788556938779,0.014639646128892896,0.014030318260190832,0.013589490093590817,0.01486033709066527,Pre-GFC,0,0,0
2006-03-15,0.0044553850913173,0.014639670448963691,0.014030318260190832,0.014724926091636165,0.01486033709066527,Pre-GFC,0,0,0
2006-03-16,0.0020648823059377,0.014612990879191805,0.014030318260190832,0.014228033905135282,0.01486033709066527,Pre-GFC,0,0,0
2006-03-17,0.0008354270078259,0.014582199585448298,0.014030318260190832,0.013662502187086723,0.01486033709066527,Pre-GFC,0,0,0
2006-03-20,-0.0016076482011809,0.014468920057857023,0.014030318260190832,0.013140753518567421,0.01486033709066527,Pre-GFC,0,0,0
2006-03-21,-0.0062879225124473,0.014530896929750018,0.014030318260190832,0.012698276840282505,0.01486033709066527,Pre-GFC,0,0,0
2006-03-22,0.006096219032216,0.014533506806727867,0.014030318260190832,0.013331912432754937,0.01486033709066527,Pre-GFC,0,0,0
2006-03-23,-0.0020709003654356,0.014551775552711024,0.014030318260190832,0.01343722664195095,0.01486033709066527,Pre-GFC,0,0,0
2006-03-24,0.0007686265408604,0.014485009307012311,0.014030318260190832,0.01304382816417505,0.01486033709066527,Pre-GFC,0,0,0
2006-03-27,-0.0014592042837381,0.014414761349404436,0.014030318260190832,0.012613069536145544,0.01486033709066527,Pre-GFC,0,0,0
2006-03-28,-0.0061529224379967,0.014459912360020406,0.014030318260190832,0.01199182627298327,0.01486033709066527,Pre-GFC,0,0,0
2006-03-29,0.0062683639818268,0.014423308963416578,0.014030318260190832,0.012863736378681817,0.01486033709066527,Pre-GFC,0,0,0
2006-03-30,-0.0017687918308758,0.014439847185896876,0.014030318260190832,0.013254927288792016,0.01486033709066527,Pre-GFC,0,0,0
2006-03-31,0.0002311170978941,0.01444463070926532,0.014030318260190832,0.013162420605205605,0.01486033709066527,Pre-GFC,0,0,0
2006-04-03,-0.0007702842059572,0.014456077642295756,0.014030318260190832,0.013001385163897069,0.01486033709066527,Pre-GFC,0,0,0
2006-04-04,0.0063979189516047,0.01446002278308279,0.014030318260190832,0.012867732101174477,0.01486033709066527,Pre-GFC,0,0,0
2006-04-05,0.0034466682513276,0.014324571627721674,0.014030318260190832,0.013210202068168848,0.01486033709066527,Pre-GFC,0,0,0
2006-04-06,-0.0010686207567598,0.014333662389905376,0.014030318260190832,0.013111856913259614,0.01486033709066527,Pre-GFC,0,0,0
2006-04-07,-0.0101627726049809,0.014461509508130025,0.014030318260190832,0.012945466103581662,0.01486033709066527,Pre-GFC,0,0,0
2006-04-10,0.0015440173753906,0.01429896718690415,0.014030318260190832,0.014179329546819022,0.01486033709066527,Pre-GFC,0,0,0
2006-04-11,-0.0084785413720309,0.014204964443434021,0.014030318260190832,0.01395717422645571,0.01486033709066527,Pre-GFC,0,0,0
2006-04-12,0.0018657182980856,0.013985956809521064,0.014009274122234081,0.014517914085723012,0.01485451207917497,Pre-GFC,0,0,0
2006-04-13,-0.0013190409171696,0.014001486612075488,0.014009274122234081,0.014290807692169914,0.014646605364711145,Pre-GFC,0,0,0
2006-04-17,-0.000388493491419,0.013994471341307255,0.014009274122234081,0.014014701273783776,0.014646605364711145,Pre-GFC,0,0,0
2006-04-18,0.0158556889210108,0.013891696581192409,0.013600813969281606,0.01374131946394088,0.014646605364711145,Pre-GFC,0,0,0
2006-04-19,0.0019127773966205,0.01369599220093763,0.013600813969281606,0.015827658933156987,0.014311601004026188,Pre-GFC,0,0,0
2006-04-20,0.0013746315702478,0.013661204417640018,0.013600813969281606,0.015375414894740298,0.014311601004026188,Pre-GFC,0,0,0
2006-04-21,0.0001524365075709,0.013659616255871662,0.013600813969281606,0.015026354031627134,0.014311601004026188,Pre-GFC,0,0,0
2006-04-24,-0.0018298895232887,0.013551326098684771,0.013600813969281606,0.014708645688786442,0.014311601004026188,Pre-GFC,0,0,0
2006-04-25,-0.004125039977846,0.013592000169397458,0.013600813969281606,0.014523383255463464,0.014311601004026188,Pre-GFC,0,0,0
2006-04-26,0.0002301066284462,0.013408071829953523,0.013600813969281606,0.01437713669798784,0.014311601004026188,Pre-GFC,0,0,0
2006-04-27,0.0048313269094169,0.013326057660322493,0.013600813969281606,0.014213056185661094,0.014128489645943043,Pre-GFC,0,0,0
2006-04-28,0.0033580249054263,0.013321297918370936,0.013600813969281606,0.013992479132401155,0.014128489645943043,Pre-GFC,0,0,0
2006-05-01,-0.0081387920579691,0.013418657232012497,0.013600813969281606,0.01385273800877853,0.014128489645943043,Pre-GFC,0,0,0
2006-05-02,0.0075154221249427,0.013417227764794775,0.013600813969281606,0.014472465098790872,0.014128489645943043,Pre-GFC,0,0,0
2006-05-03,-0.0037296847416015,0.013444310087385895,0.013600813969281606,0.014626058894245402,0.014128489645943043,Pre-GFC,0,0,0
2006-05-04,0.0035908167437606,0.013414050232754058,0.013600813969281606,0.014468816823808722,0.014128489645943043,Pre-GFC,0,0,0
2006-05-05,0.0088307170460515,0.01343184357625314,0.013600813969281606,0.014285761798056469,0.014128489645943043,Pre-GFC,0,0,0
2006-05-08,-0.0012073875276974,0.013304609869732696,0.013600813969281606,0.014693216850293058,0.014128489645943043,Pre-GFC,0,0,0
2006-05-09,0.0019642943339051,0.013301399733944052,0.013600813969281606,0.014479994790080214,0.014128489645943043,Pre-GFC,0,0,0
2006-05-10,-0.0005277635548093,0.013154676326544776,0.013600813969281606,0.014220686819842367,0.014128489645943043,Pre-GFC,0,0,0
2006-05-11,-0.0120709616279677,0.013315912170050076,0.013600813969281606,0.014139901951230847,0.014128489645943043,Pre-GFC,0,0,0
2006-05-12,-0.0130583584511269,0.013489277644528489,0.013600813969281606,0.015311322467175918,0.014244899425803984,Pre-GFC,0,0,0
2006-05-15,0.0020117222991442,0.013479906644167837,0.013600813969281606,0.016209736177861152,0.014452487500014214,Pre-GFC,0,0,0
2006-05-16,-0.0014671969111968,0.013454206131055326,0.013600813969281606,0.01559956977380566,0.014452487500014214,Pre-GFC,0,0,0
2006-05-17,-0.0190240510250414,0.013827615742792143,0.01587629632422952,0.015351782544699544,0.014452487500014214,Pre-GFC,1,1,1
2006-05-18,-0.0050453213251133,0.013861874908345975,0.01587629632422952,0.01767790786921866,0.015445785985310458,Pre-GFC,0,0,0
2006-05-19,0.0070517312974545,0.013869657443607216,0.01587629632422952,0.01799468661309746,0.015445785985310458,Pre-GFC,0,0,0
2006-05-22,-0.007631793983191,0.013933730041899017,0.01587629632422952,0.017788544125082163,0.015445785985310458,Pre-GFC,0,0,0
2006-05-23,-0.007611187051721,0.014007913068491471,0.01587629632422952,0.01773765346157533,0.015445785985310458,Pre-GFC,0,0,0
2006-05-24,0.0079891349043561,0.014022944193233022,0.01587629632422952,0.017612359977354296,0.015445785985310458,Pre-GFC,0,0,0
2006-05-25,0.0123643102538528,0.01408869925125532,0.01587629632422952,0.01753399769048745,0.015445785985310458,Pre-GFC,0,0,0
2006-05-26,0.0050888748511186,0.014025211177584823,0.01587629632422952,0.018210686944291038,0.015445785985310458,Pre-GFC,0,0,0
2006-05-30,-0.0177598294999289,0.014324949339826134,0.017689175247599036,0.017917694101997384,0.015445785985310458,Pre-GFC,1,1,0
2006-05-31,0.0111816338014534,0.01437433537011982,0.017689175247599036,0.020924489754847096,0.016125368199909087,Pre-GFC,0,0,0
2006-06-01,0.0095678298240478,0.014357386349041332,0.017689175247599036,0.02116671833847636,0.016125368199909087,Pre-GFC,0,0,0
2006-06-02,0.0020974443283601,0.01434630857019983,0.017689175247599036,0.021186018340260442,0.016125368199909087,Pre-GFC,0,0,0
2006-06-05,-0.0145736201550387,0.014570892371746424,0.017689175247599036,0.019952777818451922,0.016125368199909087,Pre-GFC,1,0,0
2006-06-06,-0.0024386799298613,0.01457549465489055,0.017689175247599036,0.021349135713307717,0.01634183415761077,Pre-GFC,0,0,0
2006-06-07,-0.0074914992112845,0.014654093515437358,0.017689175247599036,0.02014533063879436,0.01634183415761077,Pre-GFC,0,0,0
2006-06-08,-0.0008739949080406,0.014644348177577773,0.017689175247599036,0.01971398158421649,0.01634183415761077,Pre-GFC,0,0,0
2006-06-09,-0.0031809304174951,0.014672195412783274,0.017689175247599036,0.018655450875159477,0.01634183415761077,Pre-GFC,0,0,0
2006-06-12,-0.0108496212341383,0.014810668486566321,0.017689175247599036,0.01780313346338011,0.01634183415761077,Pre-GFC,0,0,0
2006-06-13,-0.0116137996872941,0.014962737083363343,0.017689175247599036,0.018370971356309006,0.01634183415761077,Pre-GFC,0,0,0
2006-06-14,0.0077519133149266,0.014979334210059453,0.017689175247599036,0.0189376396538508,0.01634183415761077,Pre-GFC,0,0,0
2006-06-15,0.0212145991902832,0.015214551855031802,0.017689175247599036,0.018582071913989168,0.01634183415761077,Pre-GFC,0,0,0
2006-06-16,-0.0072512763895192,0.015284037320380863,0.017689175247599036,0.022286901061286158,0.01634183415761077,Pre-GFC,0,0,0
2006-06-19,-0.0078620456018925,0.015363038722064517,0.017689175247599036,0.02127673211933758,0.01634183415761077,Pre-GFC,0,0,0
2006-06-20,0.0033961187579221,0.015359727402124252,0.017689175247599036,0.02038540808677981,0.01634183415761077,Pre-GFC,0,0,0
2006-06-21,0.0074140223197363,0.015166912053223198,0.017689175247599036,0.01921748437514454,0.01634183415761077,Pre-GFC,0,0,0
2006-06-22,-0.0043996719558487,0.015129679704171048,0.017689175247599036,0.019105953339159855,0.016197890793885603,Pre-GFC,0,0,0
2006-06-23,-0.0001606700961004,0.0151352222547221,0.017689175247599036,0.01853002315975943,0.016197890793885603,Pre-GFC,0,0,0
2006-06-26,0.0044197684921283,0.015116614482360244,0.017689175247599036,0.01762587586711527,0.016197890793885603,Pre-GFC,0,0,0
2006-06-27,-0.0086406433897214,0.015190246984470758,0.017689175247599036,0.017039257149654746,0.016197890793885603,Pre-GFC,0,0,0
2006-06-28,0.0067790813726389,0.015148749619184564,0.017689175247599036,0.017241205952708453,0.016197890793885603,Pre-GFC,0,0,0
2006-06-29,0.020200376753507,0.015351149709707282,0.017689175247599036,0.017042994160487185,0.016197890793885603,Pre-GFC,0,0,0
2006-06-30,7.858882875577677e-05,0.015341881968813231,0.017689175247599036,0.02030227315786903,0.016197890793885603,Pre-GFC,0,0,0
2006-07-03,0.004085512288541,0.015248903190086706,0.017689175247599036,0.01952576373777418,0.016197890793885603,Pre-GFC,0,0,0
2006-07-05,-0.0057120734183394,0.015304039600951348,0.017689175247599036,0.019056653560494376,0.016197890793885603,Pre-GFC,0,0,0
2006-07-06,0.0029117966475171,0.015256699849168191,0.017689175247599036,0.018641791820077663,0.016197890793885603,Pre-GFC,0,0,0
2006-07-07,-0.0065128765456236,0.015318927331630367,0.017689175247599036,0.018117716644427587,0.016197890793885603,Pre-GFC,0,0,0
2006-07-10,0.0018955611571316,0.015319789389117051,0.017689175247599036,0.017847163869440585,0.016197890793885603,Pre-GFC,0,0,0
2006-07-11,0.0044147103573466,0.015318903412770618,0.017689175247599036,0.017198158239242426,0.016197890793885603,Pre-GFC,0,0,0
2006-07-12,-0.0106742089106282,0.015450466430722858,0.017689175247599036,0.016726935345068653,0.016197890793885603,Pre-GFC,0,0,0
2006-07-13,-0.016263410957634,0.015699199264367133,0.017689175247599036,0.01732331284706256,0.016197890793885603,Pre-GFC,1,0,0
2006-07-14,-0.0038709919354837,0.015698069884177747,0.017689175247599036,0.019018258535967284,0.01665575543767233,Pre-GFC,0,0,0
2006-07-17,-0.0014572620172587,0.01570779842833121,0.017689175247599036,0.01852439790175922,0.01665575543767233,Pre-GFC,0,0,0
2006-07-18,0.0051078727130815,0.01571068752622377,0.017689175247599036,0.01790401830058498,0.01665575543767233,Pre-GFC,0,0,0
2006-07-19,0.0138743323878816,0.015736262119894234,0.017689175247599036,0.01751644154424002,0.01665575543767233,Pre-GFC,0,0,0
2006-07-20,-0.0068422307766373,0.015794858584615563,0.017689175247599036,0.018547637161843326,0.01665575543767233,Pre-GFC,0,0,0
2006-07-21,-0.0070496273804433,0.015840860344180606,0.017689175247599036,0.01828183076652729,0.01665575543767233,Pre-GFC,0,0,0
2006-07-24,0.0182331751085076,0.015993062061448435,0.017689175247599036,0.018107228585878755,0.01665575543767233,Pre-GFC,0,0,0
2006-07-25,0.0035655257393671,0.015993012864274216,0.017689175247599036,0.020032609165038094,0.01665575543767233,Pre-GFC,0,0,0
2006-07-26,0.0013421600713039,0.015988557525647477,0.017689175247599036,0.01942742413225512,0.01665575543767233,Pre-GFC,0,0,0
2006-07-27,-0.0009461720263947,0.015935024635825183,0.017689175247599036,0.01878719463886249,0.01665575543767233,Pre-GFC,0,0,0
2006-07-28,0.0100229185543596,0.01595616814468164,0.017689175247599036,0.01822269443795097,0.01665575543767233,Pre-GFC,0,0,0
2006-07-31,-0.001015822760998,0.01596287072995785,0.017689175247599036,0.01841272839197054,0.01665575543767233,Pre-GFC,0,0,0
2006-08-01,-0.0049276262014489,0.01600671712633068,0.017689175247599036,0.017839318386318657,0.01665575543767233,Pre-GFC,0,0,0
2006-08-02,0.0067599512123885,0.015931047639689798,0.017689175247599036,0.017487778699640823,0.01665575543767233,Pre-GFC,0,0,0
2006-08-03,0.002654559608767,0.015863776512936096,0.017689175247599036,0.017338922657962923,0.01665575543767233,Pre-GFC,0,0,0
2006-08-04,-0.0017131366097669,0.015862701216985055,0.017689175247599036,0.01686400690345864,0.01665575543767233,Pre-GFC,0,0,0
2006-08-07,-0.0023400546569435,0.01587824358984714,0.017689175247599036,0.01638897517928096,0.01665575543767233,Pre-GFC,0,0,0
2006-08-08,-0.0038311023638608,0.01590240521170331,0.017689175247599036,0.015947416812300694,0.01665575543767233,Pre-GFC,0,0,0
2006-08-09,-0.003374939066794,0.0159309268486892,0.017689175247599036,0.015620528158216131,0.01665575543767233,Pre-GFC,0,0,0
2006-08-10,0.0030713497463059,0.015872377865261755,0.017689175247599036,0.015263376389651574,0.01665575543767233,Pre-GFC,0,0,0
2006-08-11,-0.0028264190274062,0.015890647450233577,0.017689175247599036,0.014912808748312576,0.01665575543767233,Pre-GFC,0,0,0
2006-08-14,0.0007873316937667,0.01571707421948371,0.017689175247599036,0.01457393593937991,0.01665575543767233,Pre-GFC,0,0,0
2006-08-15,0.0119581778620236,0.01576142019905116,0.017689175247599036,0.014060265363367882,0.01665575543767233,Pre-GFC,0,0,0
2006-08-16,0.0083183701967513,0.01577096518589006,0.017689175247599036,0.015489333283416595,0.01665575543767233,Pre-GFC,0,0,0
2006-08-17,0.0025443485553819,0.015770664628248963,0.017689175247599036,0.015736654442494995,0.01665575543767233,Pre-GFC,0,0,0
2006-08-18,0.0050757748602303,0.015765372382914308,0.017689175247599036,0.015374562111989475,0.01665575543767233,Pre-GFC,0,0,0
2006-08-21,-0.0042849260955702,0.01578613365220377,0.017689175247599036,0.01519159571309284,0.01665575543767233,Pre-GFC,0,0,0
2006-08-22,-7.692307396789388e-05,0.015692781750129395,0.017689175247599036,0.015027716987317561,0.01665575543767233,Pre-GFC,0,0,0
2006-08-23,-0.0027666770199306,0.015717821147689142,0.017689175247599036,0.014668482370037296,0.01665575543767233,Pre-GFC,0,0,0
2006-08-24,-0.0008477266047983,0.015659881427886078,0.017689175247599036,0.014415124841764231,0.01665575543767233,Pre-GFC,0,0,0
2006-08-25,0.0012341226949845,0.015649770836698843,0.017689175247599036,0.014103316209351426,0.01665575543767233,Pre-GFC,0,0,0
2006-08-28,0.0047761729416249,0.01560124042123414,0.017689175247599036,0.013766999709642385,0.01665575543767233,Pre-GFC,0,0,0
2006-08-29,0.0011501112324676,0.015545021119751722,0.017689175247599036,0.013707432236181533,0.01665575543767233,Pre-GFC,0,0,0
2006-08-30,0.0006126665551742,0.015538875678222715,0.017689175247599036,0.013358822592642585,0.01665575543767233,Pre-GFC,0,0,0
2006-08-31,-0.0001531072967053,0.015529312453188684,0.017689175247599036,0.013008738460184186,0.01665575543767233,Pre-GFC,0,0,0
2006-09-01,0.005970598637252,0.015485630290601847,0.017689175247599036,0.01266468833118087,0.01665575543767233,Pre-GFC,0,0,0
2006-09-05,0.0019022980049048,0.015485222981064995,0.017689175247599036,0.012880749766407386,0.01665575543767233,Pre-GFC,0,0,0
2006-09-06,-0.0088099264647971,0.015555409355642131,0.017689175247599036,0.012580990470159098,0.01665575543767233,Pre-GFC,0,0,0
2006-09-07,-0.0045972800780508,0.015574879943085368,0.017689175247599036,0.013830305360527477,0.01665575543767233,Pre-GFC,0,0,0
2006-09-08,0.0028480870495548,0.015556457000515951,0.017689175247599036,0.013800246194382531,0.01665575543767233,Pre-GFC,0,0,0
2006-09-11,0.0009978891694646,0.015507166268525505,0.017689175247599036,0.013526257892002432,0.01665575543767233,Pre-GFC,0,0,0
2006-09-12,0.009815182583692,0.015504187064957849,0.017689175247599036,0.013183508006123517,0.01665575543767233,Pre-GFC,0,0,0
2006-09-13,0.0040245955801565,0.01549478271426443,0.017689175247599036,0.014244517291088204,0.01665575543767233,Pre-GFC,0,0,0
2006-09-14,7.55937068854795e-05,0.015491969727154067,0.017689175247599036,0.013998196095538824,0.01665575543767233,Pre-GFC,0,0,0
2006-09-15,0.0023394918653707,0.015462710487880898,0.017689175247599036,0.013606711298886904,0.01665575543767233,Pre-GFC,0,0,0
2006-09-18,0.0013639890152477,0.015370360468886226,0.017689175247599036,0.013287310961205367,0.01665575543767233,Pre-GFC,0,0,0
2006-09-19,-0.0024973588807125,0.01528307783848871,0.017689175247599036,0.012957862446860924,0.01665575543767233,Pre-GFC,0,0,0
2006-09-20,0.0053106517762029,0.015285732053886003,0.017689175247599036,0.012795270130315426,0.01665575543767233,Pre-GFC,0,0,0
2006-09-21,-0.0048298243464579,0.015327386866033825,0.017689175247599036,0.01283513625799606,0.01665575543767233,Pre-GFC,0,0,0
2006-09-22,-0.003033244977373,0.015351965383101154,0.017689175247599036,0.012978839444201523,0.01665575543767233,Pre-GFC,0,0,0
2006-09-25,0.0076823229049796,0.015356225215998021,0.017689175247599036,0.012825538266168859,0.01665575543767233,Pre-GFC,0,0,0
2006-09-26,0.0083031856371735,0.015369090385844221,0.017689175247599036,0.0133154428543367,0.01665575543767233,Pre-GFC,0,0,0
2006-09-27,0.0011978065399338,0.015356686961717063,0.017689175247599036,0.01385053639001775,0.01665575543767233,Pre-GFC,0,0,0
2006-09-28,-0.0003738821454356,0.015366142963604978,0.017689175247599036,0.013482201539468053,0.01665575543767233,Pre-GFC,0,0,0
2006-09-29,-0.0008227990003321,0.015345152415287359,0.017689175247599036,0.013159899206150415,0.01665575543767233,Pre-GFC,0,0,0
2006-10-02,-0.0037430752546326,0.015232604896287416,0.017689175247599036,0.012885629091258198,0.01665575543767233,Pre-GFC,0,0,0
2006-10-03,0.002103990049534,0.015044679551044953,0.017689175247599036,0.012878753864424974,0.01665575543767233,Pre-GFC,0,0,0
2006-10-04,0.0116976378846906,0.015057847922386625,0.017689175247599036,0.012555327871741843,0.016647423743895114,Pre-GFC,0,0,0
2006-10-05,0.0019270308616516,0.015059494732019939,0.017689175247599036,0.014223657274604564,0.016647423743895114,Pre-GFC,0,0,0
2006-10-06,-0.001257567752648,0.014976240784896065,0.017689175247599036,0.013866064278923774,0.016647423743895114,Pre-GFC,0,0,0
2006-10-09,0.0005925561289001,0.01496520568187897,0.017689175247599036,0.013573907338565554,0.016647423743895114,Pre-GFC,0,0,0
2006-10-10,0.0013325042958767,0.01487843383674302,0.017689175247599036,0.013266676628365193,0.016647423743895114,Pre-GFC,0,0,0
2006-10-11,-0.0011828416889819,0.014882052116713892,0.017689175247599036,0.012963814012050223,0.016647423743895114,Pre-GFC,0,0,0
2006-10-12,0.0086595958207416,0.014865828102064143,0.017689175247599036,0.012758845404936525,0.016647423743895114,Pre-GFC,0,0,0
2006-10-13,0.0025682859008533,0.014866407166252486,0.017689175247599036,0.013513027321573999,0.016647423743895114,Pre-GFC,0,0,0
2006-10-16,0.0015369318035229,0.014724550326735484,0.017689175247599036,0.013287548817311258,0.016647423743895114,Pre-GFC,0,0,0
2006-10-17,-0.0031422976656622,0.01463283315086034,0.017689175247599036,0.012959026201738786,0.016647423743895114,Pre-GFC,0,0,0
2006-10-18,0.0013194926671218,0.014317683208715373,0.017026584414204397,0.012812016474238925,0.016647423743895114,Pre-GFC,0,0,0
2006-10-19,0.0016106743278618,0.014319968975682013,0.017026584414204397,0.012361910846492965,0.015855327240999743,Pre-GFC,0,0,0
2006-10-20,0.0002192676006032,0.014220759954505552,0.017026584414204397,0.012073481481352323,0.015855327240999743,Pre-GFC,0,0,0
2006-10-23,0.0046039536569408,0.014200811323287174,0.017026584414204397,0.01177907316306292,0.015855327240999743,Pre-GFC,0,0,0
2006-10-24,0.0029824979778678,0.014171755441660449,0.017026584414204397,0.011728035742062519,0.015855327240999743,Pre-GFC,0,0,0
2006-10-25,0.0034087683707295,0.014026569867405681,0.017026584414204397,0.011502752439324311,0.015855327240999743,Pre-GFC,0,0,0
2006-10-26,0.0031080085388646,0.013937273204791777,0.017026584414204397,0.011338674247334835,0.015855327240999743,Pre-GFC,0,0,0
