date,SPY,TLT,Regime
2006-03-02,-7.725129772151451e-05,-0.00696286472148544,Pre-GFC
2006-03-03,-0.004638265270267117,-0.005787423483583742,Pre-GFC
2006-03-06,-0.004582145254044212,-0.0087316690921303,Pre-GFC
2006-03-07,-0.001560404175086294,0.0006775832862790931,Pre-GFC
2006-03-08,0.002109900741502635,-0.00033856223902484217,Pre-GFC
2006-03-09,-0.006706238041709334,0.00033867690223510216,Pre-GFC
2006-03-10,0.009499128815335212,-0.003724184629274374,Pre-GFC
2006-03-13,0.0018664437939635015,-0.0007929315813323123,Pre-GFC
2006-03-14,0.010478855693877964,0.006688584060764224,Pre-GFC
2006-03-15,0.0044553850913173765,-0.005405405405405461,Pre-GFC
2006-03-16,0.0020648823059377097,0.009057971014492905,Pre-GFC
2006-03-17,0.0008354270078259063,-0.003029622980251445,Pre-GFC
2006-03-20,-0.0016076482011809778,0.0015756893640967995,Pre-GFC
2006-03-21,-0.006287922512447364,-0.0051691201258567965,Pre-GFC
2006-03-22,0.0060962190322160215,0.0021461651417598038,Pre-GFC
2006-03-23,-0.0020709003654356684,-0.003155996393147009,Pre-GFC
2006-03-24,0.0007686265408604065,0.007349615558571054,Pre-GFC
2006-03-27,-0.0014592042837381358,-0.003704119429790209,Pre-GFC
2006-03-28,-0.0061529224379967,-0.009351059035601739,Pre-GFC
2006-03-29,0.006268363981826841,-0.004776526782667934,Pre-GFC
2006-03-30,-0.00176879183087586,-0.006970631927779691,Pre-GFC
2006-03-31,0.00023111709789414014,-0.004142692750287669,Pre-GFC
2006-04-03,-0.0007702842059572612,0.00414096371620043,Pre-GFC
2006-04-04,0.006397918951604797,-0.0010396211158599789,Pre-GFC
2006-04-05,0.003446668251327667,0.0013876040703051373,Pre-GFC
2006-04-06,-0.0010686207567598416,-0.00762124711316392,Pre-GFC
2006-04-07,-0.010162772604980996,-0.00977426111240387,Pre-GFC
2006-04-10,0.0015440173753906716,0.0018801410105757643,Pre-GFC
2006-04-11,-0.008478541372030968,0.0035186488388458947,Pre-GFC
2006-04-12,0.0018657182980856835,-0.006077606358111276,Pre-GFC
2006-04-13,-0.0013190409171696116,-0.00705550329256821,Pre-GFC
2006-04-17,-0.00038849349141900635,0.003671245855044969,Pre-GFC
2006-04-18,0.015855688921010858,0.001769911504424737,Pre-GFC
2006-04-19,0.0019127773966205464,-0.006124852767962263,Pre-GFC
2006-04-20,0.001374631570247864,-0.0008295804693054798,Pre-GFC
2006-04-21,0.00015243650757090776,0.005811884711184767,Pre-GFC
2006-04-24,-0.0018298895232887746,0.004009433962264275,Pre-GFC
2006-04-25,-0.004125039977846079,-0.011862814188395632,Pre-GFC
2006-04-26,0.00023010662844624719,-0.001664091287293501,Pre-GFC
2006-04-27,0.0048313269094169,0.0013096797237766022,Pre-GFC
2006-04-28,0.00335802490542636,-0.003210463733650415,Pre-GFC
2006-05-01,-0.00813879205796919,-0.003581760706190984,Pre-GFC
2006-05-02,0.007515422124942717,0.0026442307692307043,Pre-GFC
2006-05-03,-0.0037296847416015133,-0.00215775593382872,Pre-GFC
2006-05-04,0.0035908167437606053,-0.0016818837097549721,Pre-GFC
2006-05-05,0.00883071704605154,0.006016847172081619,Pre-GFC
2006-05-08,-0.0012073875276974455,0.0005980861244021529,Pre-GFC
2006-05-09,0.0019642943339051033,-0.0005977286312015551,Pre-GFC
2006-05-10,-0.000527763554809324,0.0017942583732060147,Pre-GFC
2006-05-11,-0.012070961627967725,-0.00489552238805957,Pre-GFC
2006-05-12,-0.013058358451126906,-0.00827933765298794,Pre-GFC
2006-05-15,0.0020117222991442585,0.0039927404718693715,Pre-GFC
2006-05-16,-0.0014671969111968997,0.007471679922872676,Pre-GFC
2006-05-17,-0.019024051025041455,-0.006220095693779681,Pre-GFC
2006-05-18,-0.005045321325113372,0.013601348098218446,Pre-GFC
2006-05-19,0.007051731297454511,0.0026125163282273434,Pre-GFC
2006-05-22,-0.007631793983191026,0.0021319436219351395,Pre-GFC
2006-05-23,-0.007611187051721036,-0.0005909466966079746,Pre-GFC
2006-05-24,0.007989134904356154,0.00047303689687794304,Pre-GFC
2006-05-25,0.012364310253852873,-0.0039007092198581894,Pre-GFC
2006-05-26,0.005088874851118641,-0.0007119971520115342,Pre-GFC
2006-05-30,-0.017759829499928936,-0.0004750029687684565,Pre-GFC
2006-05-31,0.011181633801453428,-0.005940358797671408,Pre-GFC
2006-06-01,0.009567829824047802,0.0044487510457751345,Pre-GFC
2006-06-02,0.0020974443283601207,0.012901684386572798,Pre-GFC
2006-06-05,-0.014573620155038713,-0.0012973227974997226,Pre-GFC
2006-06-06,-0.0024386799298613537,0.004723665564477786,Pre-GFC
2006-06-07,-0.007491499211284558,0.0002350728725906137,Pre-GFC
2006-06-08,-0.0008739949080406317,0.001997649823737069,Pre-GFC
2006-06-09,-0.0031809304174951203,0.005277354286384206,Pre-GFC
2006-06-12,-0.010849621234138351,0.0008166122258517206,Pre-GFC
2006-06-13,-0.011613799687294146,0.0006993822123788629,Pre-GFC
2006-06-14,0.0077519133149266395,-0.010017472335468791,Pre-GFC
2006-06-15,0.021214599190283234,-0.005765384162842557,Pre-GFC
2006-06-16,-0.007251276389519279,-0.0022485207100590987,Pre-GFC
2006-06-19,-0.00786204560189252,-0.0014233187047800744,Pre-GFC
2006-06-20,0.0033961187579221175,-0.0016629053331752575,Pre-GFC
2006-06-21,0.007414022319736313,0.00023795359904843494,Pre-GFC
2006-06-22,-0.004399671955848783,-0.005709527774473533,Pre-GFC
2006-06-23,-0.0001606700961004348,-0.002033736092834082,Pre-GFC
2006-06-26,0.004419768492128329,-0.0019180052745144671,Pre-GFC
2006-06-27,-0.00864064338972148,0.004924333413403703,Pre-GFC
2006-06-28,0.00677908137263894,-0.005258754631289553,Pre-GFC
2006-06-29,0.020200376753507054,0.003364171572750152,Pre-GFC
2006-06-30,7.858882875577677e-05,0.009699437193150473,Pre-GFC
2006-07-03,0.004085512288541038,-0.0009876778937381037,Pre-GFC
2006-07-05,-0.005712073418339458,-0.00798474556071993,Pre-GFC
2006-07-06,0.002911796647517173,0.006126862085535922,Pre-GFC
2006-07-07,-0.006512876545623603,0.0064477611940298996,Pre-GFC
2006-07-10,0.001895561157131631,0.0009491042828329022,Pre-GFC
2006-07-11,0.004414710357346641,0.0032001896408677677,Pre-GFC
2006-07-12,-0.010674208910628202,0.00023629489603016474,Pre-GFC
2006-07-13,-0.01626341095763406,0.0038979447200568895,Pre-GFC
2006-07-14,-0.003870991935483792,0.0005883045064125625,Pre-GFC
2006-07-17,-0.0014572620172587092,0.0015286923800563734,Pre-GFC
2006-07-18,0.0051078727130815516,-0.00857109310790205,Pre-GFC
2006-07-19,0.013874332387881605,0.009474182851729296,Pre-GFC
2006-07-20,-0.00684223077663737,0.002932895354293752,Pre-GFC
2006-07-21,-0.007049627380443346,-0.0018715639256053906,Pre-GFC
2006-07-24,0.018233175108507638,-0.0005859603890776555,Pre-GFC
2006-07-25,0.0035655257393671924,-0.0029315196998122017,Pre-GFC
2006-07-26,0.0013421600713039439,0.0036457720804419225,Pre-GFC
2006-07-27,-0.0009461720263947981,-0.001523318490742831,Pre-GFC
2006-07-28,0.010022918554359661,0.005750498767750356,Pre-GFC
2006-07-31,-0.0010158227609980974,0.001283547257876494,Pre-GFC
2006-08-01,-0.004927626201448931,-9.257662277151191e-05,Pre-GFC
2006-08-02,0.006759951212388593,0.0037444418441376914,Pre-GFC
2006-08-03,0.0026545596087670376,0.00023315458148753798,Pre-GFC
2006-08-04,-0.0017131366097669076,0.0060606060606061,Pre-GFC
2006-08-07,-0.0023400546569435354,0.0005792400370714379,Pre-GFC
2006-08-08,-0.003831102363860861,-0.0021998379066806573,Pre-GFC
